,Open,High,Low,Close,Volume,prediction_close,batch_open,trade,ror,cr,mdd
2017-06-13,0.028282076101723574,0.028751381523412375,0.028814024592258826,0.0286686319149309,0.05641203252757672,0.014763970859348774,0.028282076101723574,0,1,0.9781879951402553,2.181200485974466
2017-06-14,0.028820651085634464,0.029006307887389428,0.023949497592775176,0.02487921630895464,0.09851185352668468,0.016162224113941193,0.028820651085634464,0,1,0.9781879951402553,2.181200485974466
2017-06-15,0.02503115602364518,0.024828918447765393,0.02089600000977119,0.024503449817950194,0.10995377198137017,0.011918851174414158,0.02503115602364518,0,1,0.9781879951402553,2.181200485974466
2017-06-16,0.024655381653613907,0.02517801208773398,0.02376109679190383,0.025398609768820486,0.043797868629408945,0.018878772854804993,0.024655381653613907,0,1,0.9781879951402553,2.181200485974466
2017-06-17,0.025550560374090942,0.027149364407556553,0.025484338152872134,0.027575030114486723,0.03697371263628928,0.014453760348260403,0.025550560374090942,0,1,0.9781879951402553,2.181200485974466
2017-06-18,0.027727026354678583,0.027011487087568967,0.026096411743385277,0.025882358579479858,0.03110290832672426,0.01640707440674305,0.027727026354678583,0,1,0.9781879951402553,2.181200485974466
2017-06-19,0.026034319327937493,0.026028744487657414,0.026406952447576786,0.02709577432683657,0.03495132949831008,0.016205471009016037,0.026034319327937493,0,1,0.9781879951402553,2.181200485974466
2017-06-20,0.02724776051805042,0.02874228748741319,0.02793431193859538,0.029222471884534102,0.055076862511725805,0.017441581934690475,0.02724776051805042,0,1,0.9781879951402553,2.181200485974466
2017-06-21,0.029374502668087884,0.028830294287405273,0.02839233657604598,0.027980001255051092,0.05475999975265095,0.027659829705953598,0.029374502668087884,0,1,0.9781879951402553,2.181200485974466
2017-06-22,0.02813200598662938,0.028111572087469956,0.0281421024491188,0.028825288650519042,0.0374845721494603,0.020865438506007195,0.02813200598662938,0,1,0.9781879951402553,2.181200485974466
2017-06-23,0.028977311105982295,0.028184911087463356,0.0291016640645778,0.02839949983667862,0.028925325506647757,0.03056401200592518,0.028977311105982295,1,0.9800598728021943,0.9586828020937921,4.131719790620791
2017-06-24,0.028551513364252965,0.027890968375489815,0.026882840045887958,0.026491612499530106,0.04524120910744357,0.019018691033124924,0.028551513364252965,0,1,0.9586828020937921,4.131719790620791
2017-06-25,0.026643586022751044,0.026582013903607614,0.02565945623925741,0.025658456266187058,0.033987979166730936,0.028009122237563133,0.026643586022751044,1,0.9630256319204636,0.9232361112976549,7.676388870234508
2017-06-26,0.025810412319887777,0.02532513012172074,0.02387331282807923,0.024448185634936784,0.07001873153198389,0.018427357077598572,0.025810412319887777,0,1,0.9232361112976549,7.676388870234508
2017-06-27,0.024600116311827718,0.02554470708770097,0.023506740443239596,0.026601541795822355,0.05920404149733265,0.02766738459467888,0.024600116311827718,1,1.0813583748395674,0.9983491009060341,0.1650899093965874
2017-06-28,0.02675351762402763,0.025955405487664014,0.02620923847907728,0.026525160404665616,0.040209151873546484,0.016659846529364586,0.02675351762402763,0,1,0.9983491009060341,0.1650899093965874
2017-06-29,0.026677134631315016,0.025981514171661668,0.026702378338732416,0.026250936233669548,0.026861395589157414,0.026510896161198616,0.026677134631315016,0,1,0.9983491009060341,0.1650899093965874
2017-06-30,0.026402904710419343,0.025538546611701525,0.025949538509642787,0.02511120606366404,0.028404280689348242,0.01866624876856804,0.026402904710419343,0,1,0.9983491009060341,0.1650899093965874
2017-07-01,0.025263150642687995,0.024842266145764194,0.025018221746826573,0.024316240525899358,0.028090116001787967,0.021804695948958397,0.025263150642687995,0,1,0.9983491009060341,0.1650899093965874
2017-07-02,0.02446816843618103,0.025012559303748863,0.02477913288607736,0.02569350184565897,0.02767433106221121,0.02053932100534439,0.02446816843618103,0,1,0.9983491009060341,0.1650899093965874
2017-07-03,0.02584545863419121,0.02598474108766137,0.026280537647640413,0.026383929714742464,0.037822446111322246,0.018050506711006165,0.02584545863419121,0,1,0.9983491009060341,0.1650899093965874
2017-07-04,0.02653590098008365,0.026637018153602664,0.027309413658233618,0.027067618049312122,0.032478494684761605,0.021169213578104973,0.02653590098008365,0,1,0.9983491009060341,0.1650899093965874
2017-07-05,0.027219603650148517,0.026395439487624406,0.027157196803720862,0.027169160369320506,0.03618219271421015,0.02246648259460926,0.027219603650148517,0,1,0.9983491009060341,0.1650899093965874
2017-07-06,0.02732114809928411,0.026263429287636288,0.027033530151609204,0.027131568743476688,0.027854506550712164,0.018794352188706398,0.02732114809928411,0,1,0.9983491009060341,0.1650899093965874
2017-07-07,0.027283555685223584,0.02613141908764817,0.026315958219603267,0.025649919522469537,0.030901847281304226,0.011901895515620708,0.027283555685223584,0,1,0.9983491009060341,0.1650899093965874
2017-07-08,0.025801875397172835,0.02539802908771418,0.026117480876708003,0.02637793901739684,0.017571406095505004,0.017168952152132988,0.025801875397172835,0,1,0.9983491009060341,0.1650899093965874
2017-07-09,0.026529910157125806,0.02553957335770144,0.026705279161436273,0.025662200452028074,0.01470570928123106,0.023682864382863045,0.026529910157125806,0,1,0.9983491009060341,0.1650899093965874
2017-07-10,0.02581415658423644,0.025000238351749977,0.02306169317051676,0.022983909436231947,0.053896457933215236,0.0178530216217041,0.02581415658423644,0,1,0.9983491009060341,0.1650899093965874
2017-07-11,0.02313580941035474,0.02310985228792011,0.02276809937791093,0.022722265729661694,0.05326130363354351,0.022500287741422653,0.02313580941035474,0,1,0.9983491009060341,0.1650899093965874
2017-07-12,0.022874160217670556,0.023254183439907122,0.022721075515132673,0.02395065822038248,0.039167588775928984,0.018661122769117355,0.022874160217670556,0,1,0.9983491009060341,0.1650899093965874
2017-07-13,0.024102578465178114,0.023493561935885574,0.02384155645321598,0.023231624771473617,0.025834904933095374,0.0231869425624609,0.024102578465178114,0,1,0.9983491009060341,0.1650899093965874
2017-07-14,0.02338352993966192,0.02250612563997445,0.021201349768071587,0.021335269526715443,0.036543801729529084,0.019635368138551712,0.02338352993966192,0,1,0.9983491009060341,0.1650899093965874
2017-07-15,0.02148713493235387,0.02048416941015642,0.0185699982259179,0.017698017633318103,0.052979533555650805,0.018084358423948288,0.02148713493235387,0,1,0.9983491009060341,0.1650899093965874
2017-07-16,0.01784980677349402,0.017909237120388166,0.016468428514415406,0.016906047444226236,0.06344989701911302,0.022935636341571808,0.01784980677349402,1,0.9471277565497674,0.9455641441946095,5.443585580539045
2017-07-17,0.017057819978465987,0.020630554054143248,0.01769853001572856,0.021524425795403607,0.07122912630572563,0.022823616862297058,0.017057819978465987,1,1.2618509177946726,1.1931609831857022,0.0
2017-07-18,0.02167629516724805,0.02300717768792935,0.021567769478032066,0.022688268522225264,0.07463520212251905,0.0236810352653265,0.02167629516724805,1,1.0466857157631928,1.2488645577064414,0.0
2017-07-19,0.02284016229738475,0.023161189587915493,0.02246855126501824,0.02211166390270868,0.05081241115546986,0.016662877053022385,0.02284016229738475,0,1,1.2488645577064414,0.0
2017-07-20,0.022263545587691492,0.031015796487208577,0.02311299192991123,0.031244781540984087,0.1040144459389384,0.02500474825501442,0.022263545587691492,1,1.4034054646829441,1.752663344934068,0.0
2017-07-21,0.03139685472808479,0.030274339197275305,0.028398290896332834,0.028174099849049405,0.07306195249200943,0.02485123835504055,0.03139685472808479,0,1,1.752663344934068,0.0
2017-07-22,0.028326108650463786,0.030194399687282505,0.0289051714951115,0.030610965761816763,0.04633172205620696,0.015587063506245613,0.028326108650463786,0,1,1.752663344934068,0.0
2017-07-23,0.030763025659144034,0.029798369087318144,0.028835093725581552,0.02935756210967799,0.039240790273569984,0.028256064280867577,0.030763025659144034,0,1,1.752663344934068,0.0
2017-07-24,0.029509595725787447,0.028991640087390753,0.029766410488397774,0.029521707216948165,0.035687681341769396,0.02388114295899868,0.029509595725787447,0,1,1.752663344934068,0.0
2017-07-25,0.029673744274832593,0.02863653264942271,0.025934271021727767,0.02659884598201683,0.07136662818983891,0.016213366761803627,0.029673744274832593,0,1,1.752663344934068,0.0
2017-07-26,0.026750821753696596,0.026189503575642946,0.02517089662597677,0.02600232229382603,0.05706703681568813,0.029781313613057137,0.026750821753696596,1,0.972019571332715,1.7036230732333753,2.7980428667284993
2017-07-27,0.026154285557668477,0.02745152108752936,0.026844671326100404,0.02811913520090328,0.039449725381360004,0.024595214053988457,0.026154285557668477,0,1,1.7036230732333753,2.7980428667284993
2017-07-28,0.02827114284982549,0.029358335087357745,0.029076625384397176,0.029776761156438226,0.05004760113145327,0.025233378633856773,0.02827114284982549,0,1,1.7036230732333753,2.7980428667284993
2017-07-29,0.029928803562263146,0.028781157157409698,0.028709594974920094,0.02833225425897395,0.0377478627939856,0.025923939421772957,0.029928803562263146,0,1,1.7036230732333753,2.7980428667284993
2017-07-30,0.028484266376551073,0.02861687779742448,0.027761636650276506,0.02925796676630694,0.03345979799041368,0.016726994886994362,0.028484266376551073,0,1,1.7036230732333753,2.7980428667284993
2017-07-31,0.02940999829411316,0.030311595409271953,0.029445945917061504,0.030956928533526714,0.03984298479022924,0.025003984570503235,0.02940999829411316,0,1,1.7036230732333753,2.7980428667284993
2017-08-01,0.03110899568495999,0.030886279813220237,0.02845340652770606,0.0290876811942575,0.04441767780595262,0.02291496843099594,0.03110899568495999,0,1,1.7036230732333753,2.7980428667284993
2017-08-02,0.029239709151536213,0.028404928087443555,0.028987768604731755,0.028675970519179295,0.033248826562414575,0.015155852772295475,0.029239709151536213,0,1,1.7036230732333753,2.7980428667284993
2017-08-03,0.028827989843757836,0.029100768519380933,0.029733280039622174,0.030021780677874362,0.02840522505322187,0.020538881421089172,0.028827989843757836,0,1,1.7036230732333753,2.7980428667284993
2017-08-04,0.030173828221239287,0.030128687943288414,0.030757423128961715,0.03094479737140182,0.028032085660057104,0.024811165407299995,0.030173828221239287,0,1,1.7036230732333753,2.7980428667284993
2017-08-05,0.03109686426847034,0.036907265034678345,0.03201561680803851,0.037064594244826915,0.06973130515005357,0.024824082851409912,0.03109686426847034,0,1,1.7036230732333753,2.7980428667284993
2017-08-06,0.03721678946106406,0.03627434946473531,0.03656196935937314,0.0364524947435375,0.025135153197538326,0.025174541398882866,0.03721678946106406,0,1,1.7036230732333753,2.7980428667284993
2017-08-07,0.03660467712534554,0.03823235408655909,0.03717114212718244,0.03892066204993576,0.052066187469860574,0.023578787222504616,0.03660467712534554,0,1,1.7036230732333753,2.7980428667284993
2017-08-08,0.03907289618398056,0.03911242208647988,0.038911635749494716,0.039292983889966465,0.0699612647580654,0.0267561674118042,0.03907289618398056,0,1,1.7036230732333753,2.7980428667284993
2017-08-09,0.03944522583081106,0.038131146266568196,0.03705999481516109,0.03825329836563292,0.06124738631259965,0.024851595982909203,0.03944522583081106,0,1,1.7036230732333753,2.7980428667284993
2017-08-10,0.03840551850647585,0.038496374486535326,0.03908217358950549,0.03930226947085219,0.03968070350554205,0.025883067399263382,0.03840551850647585,0,1,1.7036230732333753,2.7980428667284993
2017-08-11,0.03945451160639574,0.042265999086196056,0.040295938878749576,0.042777323233616674,0.05421705469482365,0.02638006955385208,0.03945451160639574,0,1,1.7036230732333753,2.7980428667284993
2017-08-12,0.04292963823367174,0.04562492528589376,0.043292641406709687,0.04592303840980533,0.060545892082233654,0.017760373651981354,0.04292963823367174,0,1,1.7036230732333753,2.7980428667284993
2017-08-13,0.04607541936883984,0.049379882085555805,0.047182186627940166,0.04889996568828095,0.08239849021910539,0.024824803695082664,0.04607541936883984,0,1,1.7036230732333753,2.7980428667284993
2017-08-14,0.04905240906717044,0.051425013439371746,0.04906390451346637,0.052679496643636914,0.07746312407109958,0.027763981372117996,0.04905240906717044,0,1,1.7036230732333753,2.7980428667284993
2017-08-15,0.05283201927127927,0.05246012008527858,0.04654537970700468,0.05042459816274299,0.13541003901725096,0.03161562606692314,0.05283201927127927,0,1,1.7036230732333753,2.7980428667284993
2017-08-16,0.05057707350994378,0.05216353716930528,0.0484699992335721,0.05376695797930184,0.07016792670370305,0.031035898253321648,0.05057707350994378,0,1,1.7036230732333753,2.7980428667284993
2017-08-17,0.05391950340870337,0.05363354408517298,0.05215175394427915,0.05223423806342321,0.08182822743967598,0.02939930558204651,0.05391950340870337,0,1,1.7036230732333753,2.7980428667284993
2017-08-18,0.052386751354936936,0.051990750485320834,0.04906390451346637,0.04959084285966536,0.09378389149467457,0.031141340732574463,0.052386751354936936,0,1,1.7036230732333753,2.7980428667284993
2017-08-19,0.049743300724784736,0.04935054648555845,0.04807212849850668,0.049584103325151535,0.07846046601224396,0.030561264604330063,0.049743300724784736,0,1,1.7036230732333753,2.7980428667284993
2017-08-20,0.049736561048957156,0.04844040949564036,0.04959887729000867,0.04897200382386212,0.03273394704180699,0.029384182766079903,0.049736561048957156,0,1,1.7036230732333753,2.7980428667284993
2017-08-21,0.04912444871323862,0.04776642408570102,0.048832144046916375,0.0479062587660751,0.05074836947984762,0.0319267176091671,0.04912444871323862,0,1,1.7036230732333753,2.7980428667284993
2017-08-22,0.048058681309036747,0.04863637130362273,0.043491882124000694,0.049366191709204366,0.11847354004247,0.025980839505791664,0.048058681309036747,0,1,1.7036230732333753,2.7980428667284993
2017-08-23,0.049518644863865285,0.05024484225147797,0.05039187061231481,0.04971245401578159,0.08038843452818423,0.02951675094664097,0.049518644863865285,0,1,1.7036230732333753,2.7980428667284993
2017-08-24,0.04986491443082913,0.0517267300853446,0.05085951376715187,0.05259128362522257,0.0584709947979526,0.03745274618268013,0.04986491443082913,0,1,1.7036230732333753,2.7980428667284993
2017-08-25,0.05274380440322492,0.0531932167292126,0.053721099027064054,0.05342458962599926,0.05469110729714476,0.0324249304831028,0.05274380440322492,0,1,1.7036230732333753,2.7980428667284993
2017-08-26,0.05357712787666212,0.05201685916931848,0.05314749950609676,0.053086115225971356,0.03654685597030761,0.035786353051662445,0.05357712787666212,0,1,1.7036230732333753,2.7980428667284993
2017-08-27,0.053238646379543494,0.05236184582528743,0.05403133438149725,0.05315051522243684,0.02216026379246225,0.02691481076180935,0.053238646379543494,0,1,1.7036230732333753,2.7980428667284993
2017-08-28,0.0533030477263404,0.05245601310127896,0.0521792354225262,0.05378418123417052,0.04798020501166516,0.01907014660537243,0.0533030477263404,0,1,1.7036230732333753,2.7980428667284993
2017-08-29,0.053936727024707184,0.056123843168948855,0.054732722776313275,0.05676200711724798,0.06923216245071907,0.0227661170065403,0.053936727024707184,0,1,1.7036230732333753,2.7980428667284993
2017-08-30,0.056914615346481484,0.056012954600958835,0.056912004001303224,0.056677837819541915,0.0507836793610953,0.021224703639745712,0.056914615346481484,0,1,1.7036230732333753,2.7980428667284993
2017-08-31,0.056830444283923656,0.05781694732279647,0.058250351991933874,0.059089992105758576,0.05396663034773656,0.0202769972383976,0.056830444283923656,0,1,1.7036230732333753,2.7980428667284993
2017-09-01,0.05924264914790278,0.06030739308457233,0.0598447357548994,0.06189723288191931,0.0955630474994463,0.026912178844213486,0.05924264914790278,0,1,1.7036230732333753,2.7980428667284993
2017-09-02,0.06204994878595223,0.06096597730451305,0.05705704513649591,0.0570777168673625,0.10287120354714054,0.02280469797551632,0.06204994878595223,0,1,1.7036230732333753,2.7980428667284993
2017-09-03,0.05723033171636027,0.056860460084882554,0.05547686013729135,0.057172968955157985,0.06612973742699896,0.024745190516114235,0.05723033171636027,0,1,1.7036230732333753,2.7980428667284993
2017-09-04,0.05732558580139013,0.055598589250996124,0.05049202533303734,0.052241726435105246,0.1392624726217852,0.022430766373872757,0.05732558580139013,0,1,1.7036230732333753,2.7980428667284993
2017-09-05,0.052394239883634244,0.05355844494917974,0.04962834354168466,0.054031746801978545,0.11444307884120661,0.032156459987163544,0.052394239883634244,0,1,1.7036230732333753,2.7980428667284993
2017-09-06,0.05418429778344043,0.056115775878949566,0.055040515332680076,0.05716607965321051,0.09738726862699051,0.030040791258215904,0.05418429778344043,0,1,1.7036230732333753,2.7980428667284993
2017-09-07,0.05731869635498861,0.056484084336916436,0.05685093404964314,0.05730386569215992,0.054904210496851194,0.03574157506227493,0.05731869635498861,0,1,1.7036230732333753,2.7980428667284993
2017-09-08,0.05745648528301919,0.056566664050908995,0.051522428092422023,0.05276591245284759,0.13388135979833027,0.025788331404328346,0.05745648528301919,0,1,1.7036230732333753,2.7980428667284993
2017-09-09,0.0529184368924463,0.05216353716930528,0.052102745308071935,0.052716788734613454,0.05525134774694494,0.03853912279009819,0.0529184368924463,0,1,1.7036230732333753,2.7980428667284993
